id,parkId,campgroundId,credit,title,altText,caption,url
3299,210,,NPS/S. Lacy,Oregon Trail Overlook at Hagerman Fossil Beds National Monument,An educational exhibit along a trail overlooks panoramic views of the Hagerman Valley.,Enjoy scenic vistas and learn about Hagerman's human and paleontological history at the Oregon Trail Overlook.,https://www.nps.gov/common/uploads/structured_data/3E18F67D-A8F5-9D9E-04F17CB99336EB85.jpg
3300,211,,NPS,'Ahinahina blooms in Haleakala crater,'Ahinahina blooms in Haleakala crater,'Ahinahina silversword blooms in Haleakala crater,https://www.nps.gov/common/uploads/structured_data/3D05E583-1DD8-B71B-0BBFF82F7F78AF6A.jpg
3301,211,,NPS,Waimoku Waterfall,Waimoku waterfall in the park's Kipahulu District,Waimoku waterfall in the park's Kipahulu District,https://www.nps.gov/common/uploads/structured_data/3D3323B6-1DD8-B71B-0B78ACA534C1D05E.jpg
3302,211,,NPS,The Pools of ?Ohe?o in the park's Kipahulu District,The Pools of ?Ohe?o in the park's Kipahulu District,The Pools of ?Ohe?o in the park's Kipahulu District,https://www.nps.gov/common/uploads/structured_data/3D771172-1DD8-B71B-0B981DA08B1FE163.jpg
3303,211,,NPS Photo,Sunset Over the Crater,Sun setting over the volcano crater and horizon,The sun is setting over the volcano crater and horizon at Haleakela.,https://www.nps.gov/common/uploads/structured_data/3C87A368-1DD8-B71B-0BD44B189D0D9368.jpg
3304,212,,NPS Photo/Kevin Daley,Hamilton Grange National Memorial,Hamilton Grange National Memorial,Hamilton Grange National Memorial,https://www.nps.gov/common/uploads/structured_data/3C80DC70-1DD8-B71B-0B9CB85978295244.jpg
3305,212,,NPS Photo/Jennifer Ladd,"Hamilton Grange National Memorial, Entrance","Hamilton Grange National Memorial, Entrance","Hamilton Grange National Memorial, Entrance",https://www.nps.gov/common/uploads/structured_data/3C80DD5F-1DD8-B71B-0B5992963B1A030F.jpg
3306,212,,NPS Photo/Kevin Daley,Hamilton Grange On The Move,Hamilton Grange On The Move,The Grange on its way to a new home in St. Nicholas Park.,https://www.nps.gov/common/uploads/structured_data/3C80DF02-1DD8-B71B-0BCDD1F96C8964E7.jpg
3307,212,,NPS Photo/Kevin Daley,"Hamilton Grange National Memorial, Foyer","Hamilton Grange National Memorial, Foyer","Hamilton Grange National Memorial, Foyer",https://www.nps.gov/common/uploads/structured_data/3C80E018-1DD8-B71B-0B6AA1EDE3500733.jpg
3308,212,,NPS Photo/Kevin Daley,"Hamilton Grange National Memorial, Parlor","Hamilton Grange National Memorial, Parlor","Hamilton Grange National Memorial, Parlor",https://www.nps.gov/common/uploads/structured_data/3C80E176-1DD8-B71B-0BFB7C46CA9AF249.jpg
3309,213,,NPS Photo,Hampton Mansion Historic Site,Hampton Mansion in the fall,Hampton Mansion in the Fall,https://www.nps.gov/common/uploads/structured_data/30E70993-1DD8-B71B-0BF669D83ECFDB7A.jpg
3310,214,,NPS,Harmony Hall,Flowers on a tree with a large brick house in the background.,Harmony Hall is a two and a half story Georgian style house built in 1723.,https://www.nps.gov/common/uploads/structured_data/28A04A53-CF37-9979-72C9072811BC2DD0.jpg
3311,214,,NPS Photo,Historic Harmony Hall,black and white photo of a large two story brick manor,"Historic image of Harmony Hall, circa 1938.",https://www.nps.gov/common/uploads/structured_data/3C7E14F9-1DD8-B71B-0BA3A6484D2478A3.jpg
3312,214,,NPS,Broad Creek,a creek from ground level,Broad Creek runs through the Harmony Hall property,https://www.nps.gov/common/uploads/structured_data/23E36EFF-0786-E6DE-5DD75943A7108172.jpg
3313,214,,NPS Photo,Harmony Hall Mansion,Photo Harmony Hall Mansion,East elevation of Harmony Hall Mansion,https://www.nps.gov/common/uploads/structured_data/3C7E0FE3-1DD8-B71B-0B1C488118933897.jpg
3314,214,,NPS,Want Water Ruins,Ruins of a brick chimney and wall.,"The ruins of Want Water, a colonial era home",https://www.nps.gov/common/uploads/structured_data/288B666B-B8A3-7DCC-08BC1303CC54BF2D.jpg
3315,214,,NPS,Looking out from Harmony Hall,A sweeping view of a grass field dotted with trees,The view from the backyard of Harmony Hall,https://www.nps.gov/common/uploads/structured_data/23F48D37-FA22-FC35-9AEC6FB1CA90B907.jpg
3316,215,,NPS Photo/Shenandoah Sanchez,View of Lower Town Harpers Ferry as seen from Maryland Heights,View of Lower Town Harpers Ferry as seen from Maryland Heights,View of Lower Town Harpers Ferry as seen from Maryland Heights,https://www.nps.gov/common/uploads/structured_data/3C829352-1DD8-B71B-0BEB6383BF4B9277.jpg
3317,215,,NPS Photo/Holden Mills,Aerial view of Lower Town Harpers Ferry,Aerial view of Lower Town Harpers Ferry,Aerial view of Lower Town Harpers Ferry,https://www.nps.gov/common/uploads/structured_data/3C8294BB-1DD8-B71B-0BD70066438F7F42.jpg
3318,215,,NPS Photo/Autumn Cook,View from Jefferson Rock,View from Jefferson Rock,View from Jefferson Rock,https://www.nps.gov/common/uploads/structured_data/90100732-1DD8-B71B-0BE2410072A9A4AB.jpg
3319,215,,NPS Photo/Autumn Cook,Artillery at Murphy-Chambers Farm,Artillery at Murphy-Chambers Farm,Artillery at Murphy-Chambers Farm,https://www.nps.gov/common/uploads/structured_data/3C8297C6-1DD8-B71B-0BF5B4DC737985A2.jpg
3320,215,,NPS Photo/Holden Mills,John Brown's Fort in Winter,John Brown's Fort in Winter,John Brown's Fort in Winter,https://www.nps.gov/common/uploads/structured_data/3C82991A-1DD8-B71B-0B1F106943DF2E48.jpg
3321,216,,NPS,Thompsom A.M.E. Zion Church,"A tall, green and orange painted church steeple, against a blue sky, with a tree in the foreground.",The Thompson A.M.E. Zion Church and parsonage are the primary buildings for visitors to Harriet Tubman NHP. They are currently undergoing restoration.,https://www.nps.gov/common/uploads/structured_data/9888332F-EE3A-20BB-813E0AEE37B6A52F.jpg
3322,216,,NPS Photo,Harriet Tubman Residence,Brick building surrounded by autumn trees,Tubman's Auburn residence.,https://www.nps.gov/common/uploads/structured_data/3FE26B89-1DD8-B71B-0B7E863F6BA073DA.jpg
3323,216,,NPS Photo,Thompson Memorial A.M.E. Zion Church,"Wooden church with tall steeple, with construction equipment out front.","Located near Tubman's home, the church continues to honor Tubman's legacy of freedom.",https://www.nps.gov/common/uploads/structured_data/98A3D080-A92F-1966-2ED9C66C36D44E63.jpg
3324,216,,NPS Photo,Tubman Grave,Headstone of Harriet Tubman,Tubman grave at Fort Hill Cemetery,https://www.nps.gov/common/uploads/structured_data/3FDA61A9-1DD8-B71B-0B91F265773FB60D.jpg
3325,216,,"National Museum of African American History and Culture, Smithsonian Institution",Thompson AME Zion Church 1913,"A black-and-white photograph of the AME Zion church in Auburn, New York. On the back, a message from","The AME Zion church in Auburn, New York.",https://www.nps.gov/common/uploads/structured_data/E4FB2CF6-CBCE-3BCF-65FA1A411A728848.jpg
3326,217,,NPS Photo,Harriet Tubman Underground Railroad Site,Girl stands on a bridge overlooking the marshlands.,Harriet Tubman Underground Railroad Site,https://www.nps.gov/common/uploads/structured_data/351D33D4-1DD8-B71B-0B2D84861E200164.jpg
3327,218,,NPS Photo/Matt Turner,The Truman Home,The Truman home near sunset.,"Although Harry Truman was a 20th century president, his home was from the Victorian era.",https://www.nps.gov/common/uploads/structured_data/3C79AC3C-1DD8-B71B-0BB54731F4D0538A.jpg
3328,218,,NPS Photo/Matt Turner,The Truman Farm Home,The Truman Farm Home sits behind Autumn trees.,"From when he was 22 until he was 33 years old, Harry Truman lived on his grandmother's farm.",https://www.nps.gov/common/uploads/structured_data/3C79ADD6-1DD8-B71B-0BD9463738E1C170.jpg
3329,218,,NPS Photo/Matt Turner,The Noland Home,The Noland home sits across the street from the Truman home.,"Harry Truman's cousins, the Nolands, lived right across the street from him.",https://www.nps.gov/common/uploads/structured_data/3C79AEF0-1DD8-B71B-0B257E6DB727C757.jpg
3330,218,,NPS Photo/Matt Turner,The George Wallace Home,The George Wallace home with the Truman home in the background.,"Bess Truman's brother, George, and his wife, May, lived right behind the Truman home.",https://www.nps.gov/common/uploads/structured_data/3C79B1A4-1DD8-B71B-0B1D077DC79DD1CD.jpg
3331,218,,NPS,219 North Delaware Street...Then and Now,"The Truman Home, Then and Now!","Once the home of a flour mill partner, it later was the home of a president.",https://www.nps.gov/common/uploads/structured_data/E8300CC9-E60E-87BC-A06E532440E50ED5.jpg
3332,218,,NPS Photo/Matt Turner,The Frank Wallace Home,The Frank Wallace home where Bess Truman's brother lived.,"Bess Truman's brother, Frank, and his wife Natalie, lived in this small bungalow right behind the Truman home.",https://www.nps.gov/common/uploads/structured_data/3C79AFEB-1DD8-B71B-0BD99D0239E6B490.jpg
3333,219,,Courtesy of J. Frank,Halapē,Rocky coastline with palm trees and a cliff beyon,Coastline of Hawaiʻi Volcanoes National Park,https://www.nps.gov/common/uploads/structured_data/C4E8415A-08E5-5976-833F494FFCA3FFE6.jpg
3334,219,,NPS Photo/J. Wei,Kīlauea Iki,A cloud-filled volcanic crater at sunrise with a mountain rising behind,Sunrise at Kīlauea Iki,https://www.nps.gov/common/uploads/structured_data/C5AEDF53-AE4A-F6DB-2FBA7BE158386C0E.jpg
3335,219,,NPS Photo/A. LaValle,Hōlei Pali,Lava flows and ferns in front of a cliff at sunset,Lava flows from the Mauna Ulu eruption drape the Hōlei Pali,https://www.nps.gov/common/uploads/structured_data/C5D3655B-BF42-2E22-8068376035581BB2.jpg
3336,219,,NPS Photo/A. LaValle,Steam Vents,Trees and tall grass through steam at sunrise,Wahinekapu (Steaming Bluff),https://www.nps.gov/common/uploads/structured_data/C69391EE-FBFA-BC85-885A49C4BD5CEC8D.jpg
3337,219,,NPS Photo/A. LaValle,The Kahuku Unit,Grassy hill dotted with trees underneath a blue sky with white clouds,The Kahuku Unit of Hawaiʻi Volcanoes National Park once was one of the largest cattle ranches in Hawaiʻi,https://www.nps.gov/common/uploads/structured_data/C8E997AB-E2A8-0AE2-346A65CEE6B0FD30.jpg
3338,219,,NPS Photo/A. LaValle,Tide Pools,Green vegetation in tide pools on a rocky ocean coastline,Tide pools along the Puna Coast,https://www.nps.gov/common/uploads/structured_data/C4C64AE6-092B-A593-7727CAE9487AC462.jpg
3339,219,,NPS Photo/D. Boyle,Nāhuku,A lava tube lit by warm electric light,Nāhuku (Thurston Lava Tube),https://www.nps.gov/common/uploads/structured_data/C44A654D-DEFB-02B3-2EECDD47FA6BF2D8.jpg
3340,219,,NPS Photo/A. LaValle,Lava Trees,A lava tree in a black lava field with small living trees and a rainbow behind,Lava trees memorialize trees that once stood in the path of encroaching lava,https://www.nps.gov/common/uploads/structured_data/C524CE8E-BE01-B3D1-E9ED35AC2B79F2ED.jpg
3341,219,,NPS Photo,ʻAe Fern,Ferns rising from a lava field,"About 200 species of ferns can be found across the Hawaiian Islands. Sixty-five percent of these species are considered endemic, found nowhere else in the world.",https://www.nps.gov/common/uploads/structured_data/C6149CE4-DFB9-DECE-57311912C897C228.jpg
3342,219,,NPS Photo/J. Wei,ʻŌhiʻa,Red ʻōhiʻa blossom,The red blossoms of the ʻōhiʻa are a Hawaiian cultural icon,https://www.nps.gov/common/uploads/structured_data/C6730400-9060-5187-6DA91D10ADF30A99.jpg
3343,219,,NPS Photo/J. Wei,Nēnē,Nēnē spreading winds on edge of a crater,The threatened nēnē is the official state bird of Hawaiʻi,https://www.nps.gov/common/uploads/structured_data/C63A45B4-9A0C-F1E4-39696608B85665D0.jpg
3344,219,,NPS Photo/A. LaValle,Rainforest,Rays of light shine through a misty rainforest with ferns covering the understory,Lush rainforest surrounds Crater Rim Trail near the Halemaʻumaʻu Trail,https://www.nps.gov/common/uploads/structured_data/7BCCBFDD-FDEB-2162-BD15DB1561BE5DA8.jpg
3345,219,,NPS Photo,Hula at Kīlauea,A hula dancer in a red dress above a forested area,Kīlauea is home to important and sacred cultural sites stretching back centuries.,https://www.nps.gov/common/uploads/structured_data/7AE7B515-91B9-74CF-65F0E0D99C6C78EE.jpg
3346,219,,NPS Photo/A. LaValle,Mauna Loa 1940 Cone,A lava cone rising behind a flow of lava with caldera walls beyond,"Mauna Loa, the largest active volcano on the planet, stands more than 13,000 feet above sea level",https://www.nps.gov/common/uploads/structured_data/7B6470EF-A9BB-8B7F-4D5991FC840700A9.jpg
3347,219,,NPS Photo,Puʻu Loa Petroglyphs,Petroglyphs of human figures carved into gray rock,Puʻu Loa features the largest group of petroglyphs in Hawaiʻi.,https://www.nps.gov/common/uploads/structured_data/7C58F90C-0AB8-DF2A-1543251CCBBEF9D7.jpg
3348,219,,NPS Photo/A. LaValle,Halemaʻumaʻu Crater,A tree stands on the edge of a misty caldera,Halemaʻumaʻu from along Crater Rim Trail,https://www.nps.gov/common/uploads/structured_data/7ABCA1B9-F4F9-660F-1752379E4517F1EE.jpg
3349,220,,NPS Photo/John Eicher,Herbert Hoover Birthplace Cottage,A one story wood frame house has board-and-batten exterior siding and a picket fence painted white.,"Herbert Hoover called his humble birthplace ""physical proof of the unbounded opportunity of American life.""",https://www.nps.gov/common/uploads/structured_data/3C7924AC-1DD8-B71B-0BEDCDE2B64225D5.jpg
3350,220,,NPS Photo/Steven Lonergan,Gravesite of President & Mrs. Hoover,Two marble ledger stones each mark a grave in a semicircular landscaped plot with a flagpole.,Two simple marble slabs mark the graves of Herbert and Lou Henry Hoover.,https://www.nps.gov/common/uploads/structured_data/3C792782-1DD8-B71B-0BCA6D30498E1D77.jpg
3351,220,,NARA/Lynn Smith,Herbert Hoover Presidential Library & Museum,A sprawling one story public building of rough-faced yellowish stone has a white portico entrance.,Exhibit galleries and archival collections tell of the triumphs and tragedies of Hoover’s long career in public service.,https://www.nps.gov/common/uploads/structured_data/3C792A71-1DD8-B71B-0B5102E66A2B6ED1.jpg
3352,220,,NPS Photo/John Tobiason,Blacksmith Shop,A low brown barn-like building with three large doorways has a large horseshoe on its facade.,Herbert Hoover's father Jesse owned a blacksmith shop similar to the one at Herbert Hoover NHS.,https://www.nps.gov/common/uploads/structured_data/3C792600-1DD8-B71B-0B560B18E7EC1A12.jpg
3353,220,,NPS Photo/John Tobiason,Schoolhouse,A one-story wooden building painted off-white has two windows and a central doorway.,Many rural Midwestern towns like West Branch placed a high value on education.,https://www.nps.gov/common/uploads/structured_data/3C79287E-1DD8-B71B-0B153C0073FE5D2F.jpg
3354,220,,NPS Photo/John Tobiason,Friends Meetinghouse,"Two doorways, one on either side, of a broad white wood frame building divides the sexes.","The plainly appointed Friends Meetinghouse and the practices within express Quaker values of peace, simplicity, integrity, and service to others.",https://www.nps.gov/common/uploads/structured_data/3C792B5A-1DD8-B71B-0B17ACFC572CAF4C.jpg
3355,220,,NPS Photo/John Tobiason,Statue of Isis,A cast bronze figure of a veiled goddess sits on a throne mounted on a concrete pedestal.,"The people of Belgium gave Herbert Hoover the statue ""Isis, Goddess of Life"" in gratitude for his famine relief efforts on their behalf during the First World War.",https://www.nps.gov/common/uploads/structured_data/3C79297D-1DD8-B71B-0B816D9E82328999.jpg
3356,221,,Park Ranger Roger W. Green,Children In Nature Program at Historic Jamestowne,Children In Nature Program at Historic Jamestowne,Interpretive Program,https://www.nps.gov/common/uploads/structured_data/3C79E67E-1DD8-B71B-0B2D4A6D3D48D7A7.jpg
3357,221,,Park Ranger Roger W. Green,Sunset Over the James River,Sunset Over the James River,Viewed from Historic Jamestowne,https://www.nps.gov/common/uploads/structured_data/3C79E7AD-1DD8-B71B-0BB0DA3376EE97D9.jpg
3358,221,,Park Ranger Linda Williams,Bacon's Rebellion,Bacon's Rebellion,Living History Program,https://www.nps.gov/common/uploads/structured_data/3C79E91E-1DD8-B71B-0B7E88EBB138AD97.jpg
3359,221,,Park Ranger Roger W. Green,Park Ranger and Volunteer Prepared for Nature Program,Park Ranger and Volunteer Prepared for Nature Program,Interpretive Program,https://www.nps.gov/common/uploads/structured_data/3C79EA35-1DD8-B71B-0B785C61718F25B1.jpg
